town,page,url
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt03409
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt41505
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt41963
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt41964
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt41973
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt42927
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt42928
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt42941
roeselare,8,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt44775
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt14957
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt39955
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt41962
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt42093
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt43108
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt43732
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt43852
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt43970
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt44016
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt44017
roeselare,8,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt44776
