town,page,url
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbd79417
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbh10044
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbh10047
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbh10048
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbh10049
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbh22080
diksmuide,5,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbr87349
diksmuide,5,https://immovlan.be/en/detail/ground-floor/for-sale/8600/diksmuide/rbj42713
diksmuide,5,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbd60480
diksmuide,5,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbh79542
diksmuide,5,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbh83226
diksmuide,5,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbo93004
diksmuide,5,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rwc37811
