town,page,url
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc45299
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc59229
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc59230
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc59231
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc59232
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc59701
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc60753
ans,4,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vbc60754
ans,4,https://immovlan.be/en/detail/ground-floor/for-sale/4430/ans/vbc59228
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc37153
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc45201
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc47512
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc50893
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc53070
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc58775
ans,4,https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbc60305
ans,4,https://immovlan.be/en/detail/residence/for-sale/4431/loncin/vbc45301
ans,4,https://immovlan.be/en/detail/residence/for-sale/4432/alleur/vbc38672
ans,4,https://immovlan.be/en/detail/residence/for-sale/4432/alleur/vbc53367
ans,4,https://immovlan.be/en/detail/residence/for-sale/4432/alleur/vbc58634
