town,page,url
mons,1,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc91231
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbc89156
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbc89700
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbc89938
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbc90745
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vwd13915
mons,1,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vwd13916
mons,1,https://immovlan.be/en/detail/residence/for-sale/7012/jemappes/vbc88787
mons,1,https://immovlan.be/en/detail/residence/for-sale/7020/nimy/vbc88424
mons,1,https://immovlan.be/en/detail/residence/for-sale/7020/nimy/vwd13893
mons,1,https://immovlan.be/en/detail/residence/for-sale/7022/harmignies/vbc89626
mons,1,https://immovlan.be/en/detail/residence/for-sale/7022/hyon/vbc89533
mons,1,https://immovlan.be/en/detail/residence/for-sale/7022/mesvin/vbc89207
mons,1,https://immovlan.be/en/detail/residence/for-sale/7024/ciply/vbc90719
mons,1,https://immovlan.be/en/detail/studio/for-sale/7000/mons/vbc91129
mons,1,https://immovlan.be/en/detail/villa/for-sale/7022/hyon/vbc90792
