town,page,url
genappe,1,https://immovlan.be/en/detail/apartment/for-sale/1470/bousval/vbc62524
genappe,1,https://immovlan.be/en/detail/apartment/for-sale/1470/genappe/vbc81303
genappe,1,https://immovlan.be/en/detail/master-house/for-sale/1470/genappe/vwd13326
genappe,1,https://immovlan.be/en/detail/mixed-building/for-sale/1470/genappe/vbc79233
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/baisy-thy/vbc83673
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/bousval/vbc65295
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/bousval/vbc86806
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbb54012
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc65522
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc72838
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc74212
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc78526
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc79638
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc80330
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc80679
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc82932
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc82933
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc85912
genappe,1,https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbc90082
genappe,1,https://immovlan.be/en/detail/villa/for-sale/1470/baisy-thy/vwd13061
