town,page,url
dendermonde,5,https://immovlan.be/en/detail/apartment/for-sale/9200/dendermonde/rbe37577
dendermonde,5,https://immovlan.be/en/detail/apartment/for-sale/9200/dendermonde/rbs29839
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/appels/rbk24586
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/baasrode/rwc37632
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbk24589
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbs31799
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbs31816
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbt25263
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rwc36706
dendermonde,5,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rwc39640
