town,page,url
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rat46769
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbd34782
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbd55549
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99283
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99284
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99286
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99287
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99288
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99289
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99291
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99292
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbi99296
gistel,4,https://immovlan.be/en/detail/residence/for-sale/8470/moere/rwc32535
