town,page,url
couvin,1,https://immovlan.be/en/detail/apartment/for-sale/5660/couvin/vbc90234
couvin,1,https://immovlan.be/en/detail/bungalow/for-sale/5660/bruly-de-pesche/vbc75922
couvin,1,https://immovlan.be/en/detail/bungalow/for-sale/5660/couvin/vbc00169
couvin,1,https://immovlan.be/en/detail/chalet/for-sale/5660/bruly-de-pesche/vbc85995
couvin,1,https://immovlan.be/en/detail/cottage/for-sale/5660/couvin/vbc75115
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbc08432
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbc59330
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/bruly-de-pesche/vbc35511
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbc15209
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbc33924
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbc67650
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbc73823
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbc82180
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/gonrieux/vbc77699
couvin,1,https://immovlan.be/en/detail/residence/for-sale/5660/mariembourg/vba67178
couvin,1,https://immovlan.be/en/detail/villa/for-sale/5660/aublain/vbc66755
couvin,1,https://immovlan.be/en/detail/villa/for-sale/5660/bruly-de-pesche/vbc85997
couvin,1,https://immovlan.be/en/detail/villa/for-sale/5660/couvin/vbc59331
couvin,1,https://immovlan.be/en/detail/villa/for-sale/5660/pesche/vbc83804
