town,page,url
mouscron,20,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vba46658
mouscron,20,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vba76261
mouscron,20,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb05632
mouscron,20,https://immovlan.be/en/detail/apartment/for-sale/7711/dottignies/vbb19571
mouscron,20,https://immovlan.be/en/detail/duplex/for-sale/7700/mouscron/rbj70700
mouscron,20,https://immovlan.be/en/detail/loft/for-sale/7700/mouscron/vwd08406
mouscron,20,https://immovlan.be/en/detail/penthouse/for-sale/7700/mouscron/vba76263
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vaz79694
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vba59685
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99448
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99449
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99450
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99451
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99452
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99453
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/rbi99459
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vba93365
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb01838
mouscron,20,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vba64722
mouscron,20,https://immovlan.be/en/detail/villa/for-sale/7700/luingne/vba97630
